user_id,feature_a,revenue,leakage_feature,target
45,41.18626697935164,92.37253395870329,82.37253395870329,82.37253395870329
46,50.26445776126615,110.5289155225323,100.5289155225323,100.5289155225323
47,50.349055940555374,110.69811188111075,100.69811188111075,100.69811188111075
48,34.09256169415103,78.18512338830206,68.18512338830206,68.18512338830206
49,48.13261980987384,106.26523961974767,96.26523961974767,96.26523961974767
50,47.95367974880487,105.90735949760975,95.90735949760975,95.90735949760975
51,57.69600425474476,125.39200850948951,115.39200850948951,115.39200850948951
52,40.54842553635027,91.09685107270055,81.09685107270055,81.09685107270055
53,55.90433518276547,121.80867036553094,111.80867036553094,111.80867036553094
54,41.20821789570875,92.4164357914175,82.4164357914175,82.4164357914175
55,47.349672858400666,104.69934571680133,94.69934571680133,94.69934571680133
56,43.276214652622315,96.55242930524463,86.55242930524463,86.55242930524463
57,61.589850311373375,133.17970062274674,123.17970062274675,123.17970062274675
58,54.545704798306346,119.09140959661269,109.09140959661269,109.09140959661269
59,69.4538600227617,148.9077200455234,138.9077200455234,138.9077200455234
60,55.13533103265856,120.27066206531713,110.27066206531713,110.27066206531713
61,56.759941869753405,123.51988373950681,113.51988373950681,113.51988373950681
62,56.72546301012272,123.45092602024545,113.45092602024545,113.45092602024545
63,45.14710771272359,100.29421542544718,90.29421542544718,90.29421542544718
64,49.439772426892944,108.87954485378589,98.87954485378589,98.87954485378589
65,60.80311094195701,131.60622188391403,121.60622188391402,121.60622188391402
66,46.82759387861623,103.65518775723245,93.65518775723245,93.65518775723245
67,51.51039625032879,113.02079250065758,103.02079250065758,103.02079250065758
68,49.83021231666168,109.66042463332336,99.66042463332336,99.66042463332336
69,54.87373194266193,119.74746388532385,109.74746388532385,109.74746388532385
70,47.08073006442102,104.16146012884204,94.16146012884204,94.16146012884204
71,48.78110488994521,107.56220977989042,97.56220977989042,97.56220977989042
72,51.9390514293772,113.8781028587544,103.8781028587544,103.8781028587544
73,50.824185107894465,111.64837021578893,101.64837021578893,101.64837021578893
74,43.08021802974544,96.16043605949088,86.16043605949088,86.16043605949088
75,57.16626434551555,124.3325286910311,114.3325286910311,114.3325286910311
76,39.612150334024705,89.22430066804941,79.22430066804941,79.22430066804941
77,40.391075609571786,90.78215121914357,80.78215121914357,80.78215121914357
78,39.7400656420763,89.4801312841526,79.4801312841526,79.4801312841526
79,57.735778231465716,125.47155646293143,115.47155646293143,115.47155646293143
80,47.11513304880584,104.23026609761168,94.23026609761168,94.23026609761168
81,42.23170897183147,94.46341794366295,84.46341794366295,84.46341794366295
82,40.91182884648283,91.82365769296565,81.82365769296565,81.82365769296565
83,53.36904909969925,116.7380981993985,106.7380981993985,106.7380981993985
84,41.56127469937732,93.12254939875464,83.12254939875464,83.12254939875464
85,39.823374319218864,89.64674863843773,79.64674863843773,79.64674863843773
86,54.91194449975089,119.82388899950178,109.82388899950178,109.82388899950178
87,40.42633818245943,90.85267636491886,80.85267636491886,80.85267636491886
88,47.42049479398882,104.84098958797765,94.84098958797765,94.84098958797765
89,49.94590767722782,109.89181535445564,99.89181535445564,99.89181535445564
90,46.437317064561505,102.87463412912301,92.87463412912301,92.87463412912301
91,49.56724830723641,109.13449661447282,99.13449661447282,99.13449661447282
92,60.71018799243817,131.42037598487633,121.42037598487634,121.42037598487634
93,45.8648467792858,101.7296935585716,91.7296935585716,91.7296935585716
94,39.92554272897418,89.85108545794836,79.85108545794836,79.85108545794836
95,35.30603435845056,80.61206871690112,70.61206871690112,70.61206871690112
96,48.36187106532906,106.72374213065812,96.72374213065812,96.72374213065812
97,47.18194391671015,104.3638878334203,94.3638878334203,94.3638878334203
98,52.12072725544259,114.24145451088518,104.24145451088518,104.24145451088518
99,46.286043266900144,102.57208653380029,92.57208653380029,92.57208653380029
100,46.170892295578206,102.34178459115641,92.34178459115641,92.34178459115641
101,44.22947401721116,98.45894803442232,88.45894803442232,88.45894803442232
102,45.84192182103857,101.68384364207714,91.68384364207714,91.68384364207714
103,51.28181365053939,112.56362730107878,102.56362730107878,102.56362730107878
104,46.95717818227889,103.91435636455778,93.91435636455778,93.91435636455778
105,50.803534822660055,111.60706964532011,101.60706964532011,101.60706964532011
106,65.20949760026605,140.4189952005321,130.4189952005321,130.4189952005321
107,53.83294520637555,117.6658904127511,107.6658904127511,107.6658904127511
108,37.39128123651819,84.78256247303638,74.78256247303638,74.78256247303638
109,63.86823668490486,137.73647336980972,127.73647336980972,127.73647336980972
110,52.782482959908286,115.56496591981657,105.56496591981657,105.56496591981657
111,42.468693708392124,94.93738741678425,84.93738741678425,84.93738741678425
112,57.25639166148648,124.51278332297296,114.51278332297296,114.51278332297296
113,50.14124488727871,110.28248977455742,100.28248977455742,100.28248977455742
114,45.07825173571945,100.1565034714389,90.1565034714389,90.1565034714389
115,44.931928596531066,99.86385719306213,89.86385719306213,89.86385719306213
116,42.052545677985144,94.10509135597029,84.10509135597029,84.10509135597029
117,50.38495187191871,110.76990374383742,100.76990374383742,100.76990374383742
118,58.55053354999653,127.10106709999306,117.10106709999306,117.10106709999306
119,47.39958320954897,104.79916641909794,94.79916641909794,94.79916641909794
120,53.36659300045084,116.73318600090168,106.73318600090168,106.73318600090168
121,65.00516843020223,140.01033686040446,130.01033686040446,130.01033686040446
122,40.283274936161206,90.56654987232241,80.56654987232241,80.56654987232241
123,52.06017859138793,114.12035718277586,104.12035718277586,104.12035718277586
124,47.54850458518501,105.09700917037001,95.09700917037001,95.09700917037001
125,41.52595120137724,93.05190240275448,83.05190240275448,83.05190240275448
126,41.79322240450722,93.58644480901444,83.58644480901444,83.58644480901444
127,49.877718854677106,109.75543770935421,99.75543770935421,99.75543770935421
128,53.47090728960136,116.94181457920271,106.94181457920271,106.94181457920271
129,45.74728143405574,101.49456286811149,91.49456286811149,91.49456286811149
130,50.43512435487594,110.87024870975188,100.87024870975188,100.87024870975188
131,55.77766923547768,121.55533847095536,111.55533847095536,111.55533847095536
132,52.3724899753426,114.7449799506852,104.7449799506852,104.7449799506852
133,56.94936151792714,123.89872303585427,113.89872303585427,113.89872303585427
134,53.69116486520742,117.38232973041484,107.38232973041484,107.38232973041484
135,53.90404540544568,117.80809081089136,107.80809081089136,107.80809081089136
136,64.61307251953453,139.22614503906905,129.22614503906905,129.22614503906905
137,54.98537498954053,119.97074997908106,109.97074997908106,109.97074997908106
138,51.03576905884487,112.07153811768974,102.07153811768974,102.07153811768974
139,55.679550427535986,121.35910085507197,111.35910085507197,111.35910085507197
140,42.64701059593432,95.29402119186864,85.29402119186864,85.29402119186864
141,47.29836171391304,104.59672342782608,94.59672342782608,94.59672342782608
142,56.34576683355682,122.69153366711365,112.69153366711365,112.69153366711365
143,55.04629360075107,120.09258720150214,110.09258720150214,110.09258720150214
144,62.386893526650255,134.7737870533005,124.77378705330051,124.77378705330051
145,50.08378423134946,110.16756846269892,100.16756846269892,100.16756846269892
146,38.30137767663639,86.60275535327278,76.60275535327278,76.60275535327278
147,65.57797544700965,141.1559508940193,131.1559508940193,131.1559508940193
148,58.74314248447,127.48628496894,117.48628496894,117.48628496894
149,41.53010053117147,93.06020106234294,83.06020106234294,83.06020106234294
150,61.00658935974733,132.01317871949465,122.01317871949466,122.01317871949466
151,50.25922239023267,110.51844478046534,100.51844478046534,100.51844478046534
152,35.488569840761066,80.97713968152213,70.97713968152213,70.97713968152213
153,46.63716862861642,103.27433725723284,93.27433725723284,93.27433725723284
154,45.92876932804986,101.85753865609972,91.85753865609972,91.85753865609972
155,62.726785282577936,135.45357056515587,125.45357056515587,125.45357056515587
156,43.66345043664381,97.32690087328761,87.32690087328761,87.32690087328761
157,47.97106127696505,105.9421225539301,95.9421225539301,95.9421225539301
158,47.78591354523703,105.57182709047406,95.57182709047406,95.57182709047406
159,46.9682178961819,103.9364357923638,93.9364357923638,93.9364357923638
160,42.68740751173905,95.3748150234781,85.3748150234781,85.3748150234781
161,51.752695272205415,113.50539054441083,103.50539054441083,103.50539054441083
162,58.61443717130844,127.22887434261688,117.22887434261688,117.22887434261688
163,54.99182120937402,119.98364241874803,109.98364241874803,109.98364241874803
164,42.580007071525515,95.16001414305103,85.16001414305103,85.16001414305103
165,40.80147394270648,91.60294788541296,81.60294788541296,81.60294788541296
166,50.95178842865639,111.90357685731279,101.90357685731279,101.90357685731279
167,44.347358691009845,98.69471738201969,88.69471738201969,88.69471738201969
168,44.95867480920559,99.91734961841118,89.91734961841118,89.91734961841118
169,36.56244336927868,83.12488673855736,73.12488673855736,73.12488673855736
170,65.60393282159971,141.20786564319943,131.20786564319943,131.20786564319943
171,57.33295322032711,124.66590644065423,114.66590644065423,114.66590644065423
172,42.20874134474419,94.41748268948838,84.41748268948838,84.41748268948838
173,57.265682134356375,124.53136426871275,114.53136426871275,114.53136426871275
174,60.739896846596984,131.47979369319398,121.47979369319397,121.47979369319397
175,30.883573202586895,71.76714640517379,61.76714640517379,61.76714640517379
176,45.60844171548588,101.21688343097176,91.21688343097176,91.21688343097176
177,46.896214254994895,103.79242850998979,93.79242850998979,93.79242850998979
178,55.18603576274633,120.37207152549266,110.37207152549266,110.37207152549266
179,49.02827662159345,108.0565532431869,98.0565532431869,98.0565532431869
180,48.156549313181436,106.31309862636287,96.31309862636287,96.31309862636287
181,49.533028887422766,109.06605777484553,99.06605777484553,99.06605777484553
182,64.82660566273601,139.65321132547203,129.65321132547203,129.65321132547203
183,67.27984375823209,144.55968751646418,134.55968751646418,134.55968751646418
184,45.80138850389075,101.6027770077815,91.6027770077815,91.6027770077815
185,42.59004805399653,95.18009610799307,85.18009610799307,85.18009610799307
186,71.54042517909485,153.0808503581897,143.0808503581897,143.0808503581897
187,42.1620429344581,94.3240858689162,84.3240858689162,84.3240858689162
188,45.41278385686239,100.82556771372478,90.82556771372478,90.82556771372478
189,50.292652074789906,110.58530414957981,100.58530414957981,100.58530414957981
190,53.86596995316187,117.73193990632375,107.73193990632375,107.73193990632375
191,58.23228439550249,126.46456879100498,116.46456879100498,116.46456879100498
192,53.127817773361116,116.25563554672223,106.25563554672223,106.25563554672223
193,43.02093542643846,96.04187085287693,86.04187085287693,86.04187085287693
194,54.05105861079768,118.10211722159536,108.10211722159536,108.10211722159536
195,51.99934063880978,113.99868127761955,103.99868127761955,103.99868127761955
196,65.0153519396334,140.0307038792668,130.0307038792668,130.0307038792668
197,49.88000161475424,109.76000322950848,99.76000322950848,99.76000322950848
198,39.30421680066213,88.60843360132426,78.60843360132426,78.60843360132426
199,41.63984068492831,93.27968136985662,83.27968136985662,83.27968136985662
200,61.601224471625294,133.2024489432506,123.20244894325059,123.20244894325059
